Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
3.781821   880.323450   1694.885362   2795.787342   3687.986302
3.788071   887.584437   1712.014703   2756.952145   3579.499426
3.794321   856.710309   1751.077706   2659.943590   3652.670358
3.800571   844.093456   1593.821734   2798.768705   3532.426044
3.806821   813.247577   1503.725384   2802.960117   3757.753469
3.813071   916.184479   1602.053054   2721.917375   3698.758997
3.819321   884.796668   1781.816232   2787.002552   3678.368111
3.825571   959.816238   1744.117635   2741.188376   3667.098571
3.831821   906.674384   1708.338492   2672.633855   3604.691078
3.838071   857.746166   1629.681397   2620.076658   3588.006130
3.844321   899.028043   1647.334331   2703.249430   3667.952388
3.850571   993.831401   1766.128395   2812.398215   3411.166687
3.856821   950.279078   1896.886220   2627.844390   3446.247874
3.863071   850.149834   1769.904335   2733.439370   3674.853156
3.869321   1012.980023   1846.016806   3169.238940   3355.733588
3.875571   1075.152510   2087.445608   3367.019855   3438.452844
3.881821   1100.613245   1900.290212   2489.952053   3388.328022
3.888071   1073.779021   2058.906584   3375.428990   4774.772412
3.894321   982.552948   1830.448628   3049.297500   3417.803460
3.900571   955.101438   1689.750095   2444.334626   3484.369806
3.906821   866.484548   1614.203809   2398.433455   3548.445007
3.913071   805.729757   1668.236514   2576.899727   3585.336036
3.919321   833.153640   1657.341961   2739.996728   3644.911145
3.925571   878.094194   1710.202134   2753.281532   3658.562979
3.931821   929.674013   1695.567024   2751.320346   3760.052047
3.938071   867.429513   1624.433671   2832.861850   3811.749064
3.944321   888.743138   1745.233759   3244.098558   3700.684759
3.950571   932.378053   1729.254364   2725.805067   3808.167864
3.956821   899.751643   1584.351420   2538.988864   3721.707618
3.963071   894.548463   1632.653405   2549.238789   3657.436565
3.969321   993.836380   1506.798288   2320.604988   3605.201798
3.975571   845.987227   1398.057175   2356.330300   3636.930597
3.981821   1001.204428   1546.122798   2500.158555   3536.474726
3.988071   994.549463   1388.034808   2577.451076   3533.041677
3.994321   913.443551   1423.421699   2502.577280   3528.351603
4.000571   976.327779   1302.477243   2509.718950   3552.338741
4.006821   998.669871   1503.178635   2554.551743   3649.067847
4.013071   1130.685366   1411.510834   2330.043891   3500.190671
4.019321   856.469994   1421.640075   2444.739979   3494.509421
4.025571   1453.096193   2550.725843   3733.046383   4774.856004
4.031821   262.868719   1606.796356   2555.107180   3567.820366
4.038071   279.769340   1642.579832   2916.533715   3975.283640
4.044321   380.047741   1730.897427   2764.813734   3966.506438
4.050571   359.038595   2355.594629   3790.988142   --undefined--
4.056821   450.834319   2280.124709   3723.986782   4498.726322
4.063071   126.187207   507.095798   2262.274641   3717.035050
4.069321   226.380521   552.145810   2308.555781   3680.675501
4.075571   274.691501   559.440444   2319.671361   3700.004128
4.081821   349.463035   571.334459   2256.548461   3662.713782
4.088071   372.300315   543.250218   2153.231954   3643.471944
4.094321   340.844794   590.466537   2234.665052   3696.807094
4.100571   328.608334   545.567544   2283.464150   3659.980453
4.106821   343.674521   614.514863   2455.010986   3663.428186
4.113071   339.227450   674.581571   2251.954476   3671.900892
4.119321   328.958575   697.954426   2338.904634   3724.528088
4.125571   348.590329   684.703805   2420.862921   3652.011199
4.131821   357.444407   695.887807   2394.717947   3626.876268
4.138071   341.301920   729.799402   2298.996923   3601.546988
4.144321   344.331691   703.718787   2330.624112   3532.503127
4.150571   328.664848   728.758822   2371.933803   3601.906627
4.156821   337.843228   742.096671   2366.403266   3735.657637
4.163071   371.615183   704.925774   2460.362573   3821.241879
4.169321   340.201415   766.589438   2358.755183   3767.550101
4.175571   322.430716   773.357942   2284.144106   3808.664977
4.181821   322.211881   761.200914   2278.148696   3730.773815
4.188071   317.877301   750.267285   2410.354676   3934.181551
4.194321   323.550419   767.886578   2431.635534   3832.061076
4.200571   321.399956   775.182759   2295.471416   3745.758110
4.206821   317.603082   783.077441   2279.405957   3778.470209
4.213071   346.010359   751.896243   2354.920243   3854.946031
4.219321   320.482928   750.871421   2373.157117   3752.073183
4.225571   346.546464   714.276179   2523.465231   3679.383332
4.231821   338.798767   720.657109   2300.151261   3700.263311
4.238071   328.981227   750.142352   2345.386002   3713.563365
4.244321   326.575404   774.411816   2433.229133   3728.906464
4.250571   311.414250   732.755975   2389.150127   3739.318140
4.256821   322.443193   774.649929   2476.059993   3737.901240
4.263071   336.611973   814.422114   2453.222674   3736.884550
4.269321   332.026645   836.928632   2365.396650   3759.411346
4.275571   331.534314   799.417312   2355.241657   3712.536321
4.281821   340.466679   760.184378   2338.120217   3683.099021
4.288071   341.261737   737.750040   2361.452221   3710.055336
4.294321   343.306275   743.296505   2433.155276   3743.208469
4.300571   346.469615   734.316035   2310.629032   3738.624809
4.306821   338.962808   756.952962   2344.792281   3759.814649
4.313071   319.625248   785.626703   2404.993618   3736.508851
4.319321   319.645421   801.260857   2398.775719   3762.814510
4.325571   319.477980   818.271061   2397.664549   3731.602903
4.331821   315.667726   796.788571   2518.394894   3725.841614
4.338071   315.784812   814.325556   2547.687952   3727.154477
4.344321   321.295753   813.925808   2532.916141   3752.233032
4.350571   324.356287   805.465368   2437.007607   3727.591594
4.356821   327.278754   818.716827   2387.326469   3718.157746
4.363071   334.303833   858.156378   2340.006207   3727.047485
4.369321   340.586401   821.900563   2323.432377   3728.683685
4.375571   324.802429   802.133852   2259.434764   3706.801686
4.381821   323.158978   819.008691   2223.822349   3701.926607
4.388071   325.713213   810.461618   2255.544624   3717.904072
4.394321   318.952405   794.511122   2371.388830   3717.761898
